h_tag,group_name,id_shape,n_relay_instances,relays_or_relay_keys
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c7d57b7c5-156d-group,S01-19c7d57b7c5-156d-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c7d591fe1-3409-group,S01-19c7d591fe1-3409-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c7d5aacac-0d32-group,S01-19c7d5aacac-0d32-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c7d5e59e9-224a-group,S01-19c7d5e59e9-224a-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c7d63c8bc-3b9b-group,S01-19c7d63c8bc-3b9b-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c82489362-267f-group,S01-19c82489362-267f-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s01-19c824ea488-4ac6-group,S01-19c824ea488-4ac6-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d654e37-597d-group,S19-19c7d654e37-597d-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d68f20e-66b9-group,S19-19c7d68f20e-66b9-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d6e5e9e-67b3-group,S19-19c7d6e5e9e-67b3-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d745944-7c3b-group,S19-19c7d745944-7c3b-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d79674b-302c-group,S19-19c7d79674b-302c-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7d83fd9e-b7f4-group,S19-19c7d83fd9e-b7f4-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7dd0dca8-29fb-group,S19-19c7dd0dca8-29fb-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7dd4f795-2bc3-group,S19-19c7dd4f795-2bc3-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7ddcffe6-fe1a-group,S19-19c7ddcffe6-fe1a-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7de01f20-fb3a-group,S19-19c7de01f20-fb3a-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7de2f939-df6f-group,S19-19c7de2f939-df6f-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7de72aba-b640-group,S19-19c7de72aba-b640-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7ded3111-23de-group,S19-19c7ded3111-23de-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7df430ff-68c7-group,S19-19c7df430ff-68c7-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7df7e02a-7499-group,S19-19c7df7e02a-7499-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s19-19c7dfada23-45e6-group,S19-19c7dfada23-45e6-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7d923549-b65c-group,S20-19c7d923549-b65c-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7d969555-795c-group,S20-19c7d969555-795c-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7d9c1f5e-f37d-group,S20-19c7d9c1f5e-f37d-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7d9fcc9d-957f-group,S20-19c7d9fcc9d-957f-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7da226b7-68f5-group,S20-19c7da226b7-68f5-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7da7a845-0f2a-group,S20-19c7da7a845-0f2a-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7dad3f78-7a25-group,S20-19c7dad3f78-7a25-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7db04e9c-426f-group,S20-19c7db04e9c-426f-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7db4cc04-dbb3-group,S20-19c7db4cc04-dbb3-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7dbbfe53-cbdb-group,S20-19c7dbbfe53-cbdb-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7dfdb2a3-b482-group,S20-19c7dfdb2a3-b482-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e0324b7-db5b-group,S20-19c7e0324b7-db5b-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e08b004-1538-group,S20-19c7e08b004-1538-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e1418d0-69fa-group,S20-19c7e1418d0-69fa-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e19415d-0378-group,S20-19c7e19415d-0378-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e1c2d7a-aca7-group,S20-19c7e1c2d7a-aca7-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e1f203e-c5d8-group,S20-19c7e1f203e-c5d8-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e238ff3-6202-group,S20-19c7e238ff3-6202-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e287753-8e13-group,S20-19c7e287753-8e13-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e2d1648-83b0-group,S20-19c7e2d1648-83b0-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e3089ac-85e9-group,S20-19c7e3089ac-85e9-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e366460-11a5-group,S20-19c7e366460-11a5-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e3afaec-5e13-group,S20-19c7e3afaec-5e13-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e41fed3-3b82-group,S20-19c7e41fed3-3b82-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e467bbf-926c-group,S20-19c7e467bbf-926c-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e4b3113-b40a-group,S20-19c7e4b3113-b40a-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e4f8c8b-fb38-group,S20-19c7e4f8c8b-fb38-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s20-19c7e55469a-124f-group,S20-19c7e55469a-124f-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s21-19c7dbe60be-9770-group,S21-19c7dbe60be-9770-group,npub-namespaced,1,key:3c72addb
npub183e2mk60muy6l98se9xhl6f28p48uux03gwctytrs6aj2dw8kxcsw0rcm2:s22-19c7dc0c5fa-f98e-group,S22-19c7dc0c5fa-f98e-group,npub-namespaced,1,key:3c72addb
npub185en2u7dhh5r66cyhqtwvk9sl4gt3g92q77hhe24ul9z6saaff0squ2jyz:open-gw-inherit-mmed34yv-2th1me,open-gw-inherit-mmed34yv-2th1me,npub-namespaced,1,key:3d333573
npub1864l8gjmm0mxlsd69japkduhm82dcjdx56aah633umlksze5l2cscu0cc3:s20-19c8317d34e-7ac1-group,S20-19c8317d34e-7ac1-group,npub-namespaced,1,key:3eabf3a2
npub188d5nfjgts3frrfear6q5whedatm0g8262uds5cf97q9ah40gprsy9u5jg:s12-19c832cfc87-e194-group,S12-19c832cfc87-e194-group,npub-namespaced,1,key:39db49a6
npub18d63akgkx7mg5jlr7qvygtfgf5qw6x2506qcemshuma2ydfcn78quhqq33:direct-host-online-mnxu78jg,direct-host-online-mnxu78jg,npub-namespaced,1,key:3b751ed9
npub18euzc6w7064wr67h56ma04ywp9jk74cl4tvpyk92jg3dsa4nzc6qhh0xg0:open-relay-reg-open-direct-join-only,open-relay-reg-open-direct-join-only,npub-namespaced,1,key:3e782c69
npub18j56v8qqgm8y4vujhnd3rg7pmlx9pkxf89y798a6f07swd4qz5rsynv3pz:closed-gw-inherit-mmcuflaz-i758wv,closed-gw-inherit-mmcuflaz-i758wv,npub-namespaced,1,key:3ca9a61c
npub18jg8jfsglag27g263lnmymacrjwsqdrc67snpmpkl380eayj829ssy5z76:peepeePapas,PeePee Papas,npub-namespaced,1,key:3c907926
npub18jxclt47hhhxutazcr5ephg66vxh25h3vc09uxjpkhldd5ps2qvs0w75np:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:3c8d8fae
npub18khdwufjvvyy250sdj9wep8awhxgfvs92w88hmegn0h36sgrx96qt47xdd:testScrumbledore,test scrumbledore,npub-namespaced,1,key:3daed771
npub18mckhkmtahlu2s6gmj0nmcpz66dwcd0c2awwk7w4qnpapwypc5cs6c20cq:gilbertGrapeSoda,Gilbert Grape Soda,npub-namespaced,1,key:3ef16bdb
npub18mj47cnwychurageadd74ddg88hhp6unrcfjvdkv8g45jfljcr8qj90v32:s02-19c83a323e6-cee6-group,S02-19c83a323e6-cee6-group,npub-namespaced,1,key:3ee55f62
npub18plfm2gcy6vy3lj7du7dgpewrs394xyychqkcth40yexelqlydrqhnqwvt:open-gw-inherit-mmecf1x6-lfj7n3,open-gw-inherit-mmecf1x6-lfj7n3,npub-namespaced,1,key:387e9da9
npub18q6w7s8pr80uhjrkc2dj7sdmvalxtxnqqftv00z2aj47mflt8grscpc0fr:pub-closed-admin-mnxshkx6,pub-closed-admin-mnxshkx6,npub-namespaced,1,key:3834ef40
npub18q6w7s8pr80uhjrkc2dj7sdmvalxtxnqqftv00z2aj47mflt8grscpc0fr:pub-closed-request-mnxsd88r,pub-closed-request-mnxsd88r,npub-namespaced,1,key:3834ef40
npub18q6w7s8pr80uhjrkc2dj7sdmvalxtxnqqftv00z2aj47mflt8grscpc0fr:pub-open-mnxsavfe,pub-open-mnxsavfe,npub-namespaced,1,key:3834ef40
npub18tcl0uwv9p5nc54h6eq5y8q9rnxyswwm066vaye64y2rawt54wjsqfe379:peePeeBoys,Pee Pee Boys,npub-namespaced,1,key:3af1f7f1
npub18wq7tgp9z0erpfp0l53dnxky5uwm58ydw54v2mtqtuye6dxv2xpq2afyyr:elSansSerifo,el sans serifo,npub-namespaced,1,key:3b81e5a0
npub192hz7nd22vj6ffczecqf7cwcwq6gl04tlkecf6lsqq0fy9v94lqsaepc24:closed-relay-contract-direct-join-only-no-gateway,closed-relay-contract-direct-join-only-no-gateway,npub-namespaced,1,key:2aae2f4d
npub1937n2p9qj8d2dlyn7l4h2d9x83fpuw2udyv4r00hltc6sqjmyf2sxa068j:s08-19c82e90e5b-92f6-group,S08-19c82e90e5b-92f6-group,npub-namespaced,1,key:2c7d3504
npub195vuejygvu3n6kte03vm8lm9nyu629chvzackqehdjelnur8dn9qrplcrv:pub-closed-admin-mm61do1d,pub-closed-admin-mm61do1d,npub-namespaced,1,key:2d19ccc8
npub195vuejygvu3n6kte03vm8lm9nyu629chvzackqehdjelnur8dn9qrplcrv:pub-closed-request-mm618vuf,pub-closed-request-mm618vuf,npub-namespaced,1,key:2d19ccc8
npub195vuejygvu3n6kte03vm8lm9nyu629chvzackqehdjelnur8dn9qrplcrv:pub-open-mm615rot,pub-open-mm615rot,npub-namespaced,1,key:2d19ccc8
npub196p2lu6jng27w5dzzvkp6qgxzmfeyf9uufdyvqqhnq8k64zteuyqe0l22d:theIceGuys,The Ice Guys,npub-namespaced,1,key:2e82aff3
npub197d7lhm52w3e43smsqz0myz235zpar04px4vqs3stp4grdedwaxs2p4q3m:closed-gw-inherit-docker-mmcq1vnt,closed-gw-inherit-docker-mmcq1vnt,npub-namespaced,1,key:2f9befdf
npub19882608wej3acc348wr4fekxx7p7sl7mn8ry0y70kna2866h6f4sxcc23z:closed-gw-inherit-mmctvw8c-bqcgqr,closed-gw-inherit-mmctvw8c-bqcgqr,npub-namespaced,1,key:29cead3c
npub19ag7fjzgsmx46gqj3wh3385m5nczsrvykeat09ax8nstdehgmz6qc6ta7l:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:2f51e4c8
npub19eqxwjk9uceldwhuzjmywxqdyltpu8tvmfpl8szxqfa766y6kaxst6r6av:matrix-group-mm5yjooc,matrix-group-mm5yjooc,npub-namespaced,1,key:2e40674a
npub19ghgc03dm0v8jmuqc9usytgjn9rtyxwjxjjduerfazyr5ssme7ssrpx2vt:direct-host-online-mnxvywo9,direct-host-online-mnxvywo9,npub-namespaced,1,key:2a2e8c3e
npub19gn55q8gv3gr7xkne74uwy7e8rz6swqtuj6x4cqhlqs5zhazdz9q9pjnr8:direct-host-online-mml5u6lt,direct-host-online-mml5u6lt,npub-namespaced,1,key:2a274a00
npub19gwjkvgmz02lr8h6ykh2jrlkkwemq6jtv42qmlz4yfz4e4p6dc2qw3zq6g:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:2a1d2b31
npub19jzsrf5m7jtnxn8hnrs8sg4vcjr4qrw4gqvvt5jtvx7amgjrpv8s9mg8af:vps-smoke-mmb55t45,vps-smoke-mmb55t45,npub-namespaced,1,key:2c8501a6
npub19p6kfvzvns4e346a90heqxhar73nppjrr4tm5wuvmkxmlhy5zlas87t3u7:s13-19c83f88f84-c3a3-group,S13-19c83f88f84-c3a3-group,npub-namespaced,1,key:287564b0
npub19penllvnt03vdqv59lhdem529krkptz83atg3rptpq2aspam8q8qynrr0r:hosted-open-mnxzayep,hosted-open-mnxzayep,npub-namespaced,1,key:28733ffd
npub19q42emwez44alpmtqsw3l2ehd8l20t9gc42c093he5476uueajhssj6j23:meefFoobTest,MEEF FOOB test,npub-namespaced,1,key:282aaced
npub19q4ewpc9nvmu5juvd85pknzv0tuszfgdmkyqcqk5jrsthquv4qssz6xjfl:s05-19c82b6c031-996f-group,S05-19c82b6c031-996f-group,npub-namespaced,1,key:282b9707
npub19sndafc3x84dtym8yc3lpehwfp7kg6uq6n3xnfhfkmc9rtm02tws5mlr2l:s07-19c83af8dae-d463-group,S07-19c83af8dae-d463-group,npub-namespaced,1,key:2c26dea7
npub19t24trkl5fyyt23fs9f0tl55a8jsuwjex08hpgjhcv6d0p54e5gq3t7t47:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:2ad5558e
npub19xprsl4sc7qqczha4qxs00hpv6q0dc83zxe67h788zkzgtm66rrsq4a8h5:s02-19c826ddd4f-3dfd-group,S02-19c826ddd4f-3dfd-group,npub-namespaced,1,key:2982387e
npub19y42e79s53y5emls4zc6jrk6gxzlyv03htf5ghxrzrxsp7q352vqjkvkp4:closed-gw-inherit-mmd5f8lj-llavfk,closed-gw-inherit-mmd5f8lj-llavfk,npub-namespaced,1,key:292aacf8
npub19yhx9pe85zn4mmx7hahwedrsklst0sjjrvjwpfz48cnzv8lm3mcqth6hy4:theChangaFamilyChat,The Changa Family Chat,npub-namespaced,1,key:292e6287
npub1a0pcua49z6za84d92l0ujgcp0ns8jqx32g08gsgp7mkntxjy5kys3s09dz:closed-gw-inherit-docker-mmcqbbin,closed-gw-inherit-docker-mmcqbbin,npub-namespaced,1,key:ebc38e76
npub1a5pfhyj023fmfne0tmp6rzhw84vwxn2mmct3p36wm8ala0ykhnksghlylq:open-relay-reg-open-offline-gateway-online,open-relay-reg-open-offline-gateway-online,npub-namespaced,1,key:ed029b92
npub1a5qyvu90nu6crkvsudeqhxl6t5cnegzawafpgc42ccugqhcsswrsqjcwl7:closed-gw-inherit-mmcxtnsk-bpculb,closed-gw-inherit-mmcxtnsk-bpculb,npub-namespaced,1,key:ed004670
npub1a78uw8rmk2qh6u2f9nx4nwrtpwxshm2fxdfegx5dss3mxf4lyy0sfdgl73:bobsTuna,bobs tuna,npub-namespaced,1,key:ef8fc71c
npub1a78uw8rmk2qh6u2f9nx4nwrtpwxshm2fxdfegx5dss3mxf4lyy0sfdgl73:fuckmycock,fuckmycock,npub-namespaced,1,key:ef8fc71c
npub1a9c7n25e2fp8f70un50a6zje7f4g66d50tcsmsvtefgzheuwhhaq84n4f5:direct-host-online-mnxx6r7i,direct-host-online-mnxx6r7i,npub-namespaced,1,key:e971e9aa
npub1a9wp02dn2dwz0khafd9mkf37mkcu6t2xjthfgkmw2g7qws999fmq6ngae2:yuckyButtzBobs,yucky buttz BOBs,npub-namespaced,1,key:e95c17a9
npub1aafxc5d8kxtwcza4htwm45dkf6sxdav26yrqcxzcjylktxxastjs63kzpt:s09-19c83c666a1-0315-group,S09-19c83c666a1-0315-group,npub-namespaced,1,key:ef526c51
npub1acsacha3kfqlsuqukx90s7nh92zrc3ja4ctz8xam7qc20pyrukmqteute9:closed-relay-reg-closed-online-gateway-offline,closed-relay-reg-closed-online-gateway-offline,npub-namespaced,1,key:ee21dc5f
npub1adfju4g5smqs3k70gvva94dvjfevhk6d747rk6aardl7fcc606vsxl4t66:closed-gw-inherit-mmd5srll-t3723c,closed-gw-inherit-mmd5srll-t3723c,npub-namespaced,1,key:eb532e55
npub1af8kr22vglk0ts0uwemd8n49xu5dztc54t98tkcayut9hj98vucqk82lmx:closed-gw-inherit-docker-mmcqqek0,closed-gw-inherit-docker-mmcqqek0,npub-namespaced,1,key:ea4f61a9
npub1afcm25h5zt2urnjqyfc5ntztch4p0h3ja5hcvtmx85dlhyjy6hzqru5rvv:gloriousBobs,Glorious BOBS,npub-namespaced,1,key:ea71b552
npub1ahw6legpwt8jw2zpcp6kelegsnqsjaxpx40ltqk3w69pl2ru07xsmj49cc:girthyDonks,Girthy DONKS,npub-namespaced,1,key:edddafe5
npub1anmrkx563uerg373r8p4cunud3e5kkpl07yz2jaq2kf9nzuwazcqd3xwlc:theSillyBoys,The Silly Boys,npub-namespaced,1,key:ecf63b1a
npub1ap7xk3aakzaur0rr68ww5gzqhc3jlpsvy7mxwd5afhughakw857qr5gk53:test134Fresh,test 134 fresh,npub-namespaced,1,key:e87c6b47
npub1apcss2mj3xjlx6u50nv7edstux6e2zjvkm6ykwrngmgpc4fuazmsm669xa:closed-gw-inherit-mme5l7jm-9rnfqp,closed-gw-inherit-mme5l7jm-9rnfqp,npub-namespaced,1,key:e871082b
npub1aqe6nqfxewzkpltkfkfu8kgnwsenylq3cessssul572p8rhkmuzsktsuy0:stinkyBolls,Stinky BOLLS,npub-namespaced,1,key:e833a981
npub1av6qxwtussryanx2zv7z9wyqdu3gsh7ps33fhe84vh32rzqhjdfqe0uhj4:open-relay-reg-open-direct-join-only,open-relay-reg-open-direct-join-only,npub-namespaced,1,key:eb340339
npub1avq4kvf9y6jvx95t36qhcm9j7y8gh9wkmwrz5cxdt90zf6kcw92qnzm5jg:retardCity,retard city,npub-namespaced,1,key:eb015b31
npub1ax5stccads7qju3z902neun372ghjntggtwe9ec4xrn2gq8gruyq64t8ev:senorCoyote,senor coyote,npub-namespaced,1,key:e9a905e3
npub1ax5stccads7qju3z902neun372ghjntggtwe9ec4xrn2gq8gruyq64t8ev:senoritaTubes,senorita tubes,npub-namespaced,1,key:e9a905e3
npub1ax5stccads7qju3z902neun372ghjntggtwe9ec4xrn2gq8gruyq64t8ev:stinkfinky,stinkfinky,npub-namespaced,1,key:e9a905e3
npub1ax5stccads7qju3z902neun372ghjntggtwe9ec4xrn2gq8gruyq64t8ev:stinkypinky,stinkypinky,npub-namespaced,1,key:e9a905e3
npub1ax5stccads7qju3z902neun372ghjntggtwe9ec4xrn2gq8gruyq64t8ev:timeforRelay,timefor relay,npub-namespaced,1,key:e9a905e3
npub1ay65xdf7y3res8nnqvy7nkyjswq2n64zk96uwe4p6cx8kdmyg03svdvqm9:closedjoine2e-1772305806604,ClosedJoinE2E-1772305806604,npub-namespaced,1,key:e9354335
npub1c0jsgh3zc336h3mwzk09k2a6jsv30m9fp2uuleddk0qc84gtqh7sax8dkv:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:c3e5045e
npub1c3299w0ya40wldq9hg3hmdq7ke00gtm3n677uyksjx5suzme6qsssa7kks:cross-machine-open-mm4jvpo5,cross-machine-open-mm4jvpo5,npub-namespaced,1,key:c45452b9
npub1c3yq96esu9mequpntdnyx5svhur6g0ac4cvdy495a2ll2exvxjyqze3kf4:closed-gw-inherit-mmd5nois-vy0syf,closed-gw-inherit-mmd5nois-vy0syf,npub-namespaced,1,key:c44802eb
npub1c400w2mlcq5aka9eg2cup60jjp380flyl45zxcdy7y9fpzt7s7kshqxwf3:s10-19c82f85a38-900d-group,S10-19c82f85a38-900d-group,npub-namespaced,1,key:c55ef72b
npub1c45er022vf3yh00v2wc4agzj3cg8nw9c2qtpqd63evqdfmv8cpmsk7gr5f:cross-open-mmli7ilo-85fcb8,cross-open-mmli7ilo-85fcb8,npub-namespaced,1,key:c56991bd
npub1c6kxrrsrz4srhykd0w64xh2d3rvnljx9gmcrrgv7y2mmu6g4wj0s9hav80:sillyboyPooCrew,SIllyBoy Poo Crew,npub-namespaced,1,key:c6ac618e
npub1c7h5r7drwlhnjtlf2q0ap3e7ypwckknv5qcfhjrrpwg85zpp8h3sam20qy:cross-machine-open-mm4gjuh8,cross-machine-open-mm4gjuh8,npub-namespaced,1,key:c7af41f9
npub1c86frpdadu73v626lmke8yte0acvewsjm0x4wt2057sjw9c2kq9s3p0570:open-gw-inherit-mmee31ic-gkwv1p,open-gw-inherit-mmee31ic-gkwv1p,npub-namespaced,1,key:c1f49185
npub1c8vsamrd3h4ar8s3mznz0ejh9k2jpwrx6a33zjev7lxphptqsrdqg2439l:s11-19c828515eb-6052-group,S11-19c828515eb-6052-group,npub-namespaced,1,key:c1d90eec
npub1c8wg5ghxyr5kv3kk0n0rn0zuxdzx6wy60nr6uved4du0r76jq5ysy0tac8:s08-19c82bb77bc-83c7-group,S08-19c82bb77bc-83c7-group,npub-namespaced,1,key:c1dc8a22
npub1c99vf8qlwhqw6fs3ka0my58dev43azxstqxer7g7za48rlewcxas95pn9f:testPogopompo,test pogopompo,npub-namespaced,1,key:c14ac49c
npub1ccz3ag6thxxrqdqen9sayahwwf5mde7hat7rq3zvrfnm6qfruq7s0gxtp6:cross-open-mmmcmqfy-4ad06b,cross-open-mmmcmqfy-4ad06b,npub-namespaced,1,key:c6051ea3
npub1cdwgu38629cr52whapvdha59ssdd9q6lcccgxa84l6e433dvjcgsk372az:testerFamilyEstate,Tester Family Estate,npub-namespaced,1,key:c35c8e44
npub1ce3wfpm4jns9xwem804eqzh4yny8je3a6jffxdve6s5khcs9m8gqxu4fpn:direct-host-online-mm7dnr2k,direct-host-online-mm7dnr2k,npub-namespaced,1,key:c662e487
npub1cfjtpna4h0yvmc8k26tqhras7ata2vp2z0lckwyhxqx5fv4r9hnsm0s6zv:closed-gw-inherit-mmd6hcmn-vvx10q,closed-gw-inherit-mmd6hcmn-vvx10q,npub-namespaced,1,key:c264b0cf
npub1cfxg2dnen7cgqxrqt8twmpwcnuws2ud822g6w3wrecv3jrhv8kvss646qn:open-relay-reg-open-direct-join-only,open-relay-reg-open-direct-join-only,npub-namespaced,1,key:c24c8536
npub1cg27ckhsuqhh7ykwa9cq4etg2u88eudweay9yf224ley6njulf6sk3ns9d:gilbertGrops,gilbert grops,npub-namespaced,1,key:c215ec5a
npub1chdtnccxw9h7fl954d35gvvh6mf4nxfvj6uemhts3saa9u6x729s8d689s:hugoChavez,Hugo Chavez,npub-namespaced,1,key:c5dab9e3
npub1chwgd2luznergrpna96mfwj4ywx04re7lxmp9ye3swrpnas8u6wqrtnqav:stankboyButtz,Stankboy Buttz,npub-namespaced,1,key:c5dc86ab
